date,usdinr,ret_1,ret_5,ret_10,ret_20,vol_5,vol_20,ma_5,ma_20,ma_50,price_ma5_ratio,price_ma20_ratio,ma_ratio,rsi_14,target_logret,fcst_rw,year,ppp_rate,fcst_ppp,india_rate_decimal,usa_rate_decimal,fcst_irp,lgbm_logret,fcst_lgbm,ridge_logret,fcst_ridge,tree_logret,fcst_tree,mlp_logret,fcst_mlp
2020-01-17,70.94560241699219,0.0032184180858008116,-0.0034931923096830353,-0.006572827732514885,,0.003029534579576984,,70.83612213134765,,,1.0015455431826368,,,,0.0012550484886146478,70.94560241699219,2020,,,0.09466250000000001,0.052825,70.95317729828385,,,,,,,,
2020-01-20,71.03469848632812,0.0012558363915533555,0.0011514037921915854,-0.009707160001046544,,0.0026903790468969626,,70.85246124267579,,,1.0025720665232525,,,,-5.209218599589111e-05,71.03469848632812,2020,,,0.09466250000000001,0.052825,71.04228288043137,,,,,,,,
2020-01-21,71.03099822998047,-5.209082922152941e-05,0.0044131855935118924,-0.01053121465585094,,0.001900444489745402,,70.91488037109374,,,1.0016374258587069,,,46.40056716839831,0.0019549790332792985,71.03099822998047,2020,,,0.09466250000000001,0.052825,71.03858222900634,,,,,,,,
2020-01-22,71.16999816894531,0.0019568912507015312,0.004586030145569353,-0.01371958762363401,,0.0019223370011270187,,70.9798599243164,,,1.002678763311616,,,52.204403471370014,-0.0012920533874520843,71.16999816894531,2020,,,0.09466250000000001,0.052825,71.17759700903252,,,,,,,,
2020-01-23,71.0781021118164,-0.0012912190458507222,0.005092052669338543,-0.0046743085357733305,,0.0017505362556876377,,71.0518798828125,,,1.0003690574978052,,,44.3675445667813,0.003411500032276199,71.0781021118164,2020,,,0.09466250000000001,0.052825,71.08569114013657,,,,,,,,
2020-01-24,71.32099914550781,0.003417325821520878,0.005291331889877737,0.001779655940329139,,0.0018141590823417596,,71.12695922851563,,,1.002728078341839,,,42.97358360311077,5.605208480999143e-05,71.32099914550781,2020,,,0.09466250000000001,0.052825,71.32861410801041,,,,,,,,
2020-01-27,71.32499694824219,5.6053655757448695e-05,0.00408671350903167,0.0052428227586551746,,0.001860106947600466,,71.18501892089844,,,1.0019663972766417,,,41.93872171843301,0.0016111164295499953,71.32499694824219,2020,,,0.09466250000000001,0.052825,71.33261233759127,,,,,,,,
2020-01-28,71.44000244140625,0.001612414974900389,0.005758108735872236,0.01019670593190325,,0.0018139691345289964,,71.26681976318359,71.2290210723877,,1.0024300604236043,1.0029620141599889,1.0005306641903373,36.19412373969372,-0.0029382759569507536,71.44000244140625,2020,,,0.09466250000000001,0.052825,71.44763010992317,,,,,,,,
2020-01-29,71.23040008544922,-0.0029339634489646826,0.0008486991437111069,0.0054386214491382034,-0.0006369977634966828,0.002470242770965901,0.0038083838916148365,71.27890014648438,71.22675094604492,,0.9993195733809657,1.000051232709001,1.0007321575074928,45.61393805309734,0.000976675436389747,71.23040008544922,2020,,,0.09466250000000001,0.052825,71.2380053746655,,,,,,,,
2020-01-30,71.30000305175781,0.0009771525391559788,0.003121931134181466,0.008229880841285286,0.0038718975004696787,0.0023391238122957153,0.003723036477060963,71.32328033447266,71.24050102233886,,0.9996736369582879,1.0008352275540608,1.0011619698197776,52.751180495708915,0.004757198450905864,71.30000305175781,2020,,,0.09466250000000001,0.052825,71.30761577250176,,,,,,,,
2020-01-31,71.63999938964844,0.0047685318841266255,0.00447273941703763,0.009787738055627937,0.003150577206982419,0.002778959752266671,0.003672152072169591,71.38708038330078,71.25175094604492,,1.0035429240835967,1.0054489670562274,1.0018993138478567,67.00662541833813,-0.002005097684029029,71.63999938964844,2020,,,0.09466250000000001,0.052825,71.64764841189398,,,,,,,,
2020-02-03,71.49649810791016,-0.00200308881854927,0.0024045028672405877,0.006501042890622255,-0.0032692237739373464,0.0030717184912955444,0.00355913198867765,71.42138061523437,71.24002571105957,,1.0010517507786705,1.0036001165677677,1.002545688359383,70.15340322625295,-0.0025543766901806914,71.49649810791016,2020,,,0.09466250000000001,0.052825,71.50413180848477,,,,,,,,
2020-02-04,71.31410217285156,-0.0025511170460866817,-0.001762321728053573,0.003985639367681149,-0.006587548911891727,0.0032486603859824183,0.0035907330718253426,71.39620056152344,71.21638069152831,,0.9988501014336031,1.0013721770240829,1.0025249790602813,61.81132771520468,-0.0030067789504281913,71.31410217285156,2020,,,0.09466250000000001,0.052825,71.32171639896251,,,,,,,,
2020-02-05,71.0999984741211,-0.0030022631177705206,-0.001830701655075595,-0.0009835562262914266,-0.014689649864096155,0.003262364253764255,0.0033897074948845743,71.37012023925782,71.1633804321289,,0.9962151981216905,0.999109345879539,1.002905143149096,59.216295516376874,0.0011245690212580185,71.0999984741211,2020,,,0.09466250000000001,0.052825,71.10758984032182,,,,,,,,
2020-02-06,71.18000030517578,0.0011252015860985232,-0.001683067902464419,0.0014336088096313926,-0.0032474008560378076,0.0032781924855304558,0.002537818337929229,71.3461196899414,71.15178527832032,,0.9976716409317347,1.000396546998014,1.0027312654329181,56.088898754196606,0.004065913942397183,71.18000030517578,2020,,,0.09466250000000001,0.052825,71.1876002131938,,,,,,,,
2020-02-07,71.47000122070312,0.004074190984602488,-0.002372950452172673,0.0020891753758429665,0.003872549329539954,0.003011980070170098,0.002609905156048734,71.31212005615234,71.1655704498291,,1.0022139457419927,1.0042777816428612,1.0020592767738234,60.23903524513674,0.0006364520766029804,71.47000122070312,2020,,,0.09466250000000001,0.052825,71.47763209219788,,,,,,,,
2020-02-10,71.5155029296875,0.0006366546552007968,0.00026581472212328094,0.002670956741625208,0.007927782853072829,0.0029058665581857797,0.002470310259498398,71.31592102050782,71.19369544982911,,1.002798560354038,1.0045201682231142,1.0017168032914494,61.17656169152302,-0.003298484351338802,71.5155029296875,2020,,,0.09466250000000001,0.052825,71.52313865941211,,,,,,,,
2020-02-11,71.27999877929688,-0.003293050328152858,-0.00047821388078372884,-0.002239692842124552,0.007934175600489812,0.003085693566212704,0.0024698126617051855,71.30910034179688,71.22175025939941,,0.9995918955314187,1.000817847352604,1.0012264523418664,52.42933398034696,-6.593521396657036e-05,71.27999877929688,2020,,,0.09466250000000001,0.052825,71.2876093641792,,,,,,,,
2020-02-12,71.27529907226562,-6.593304028812419e-05,0.0024655499564931738,0.0006303346150315914,0.006072384215527249,0.002640634322332667,0.0024497218027282096,71.34416046142579,71.24326019287109,,0.99903479992315,1.0004497110225978,1.0014162780911702,54.529491551561584,0.0002932499240263664,71.27529907226562,2020,,,0.09466250000000001,0.052825,71.28290915535896,,,,,,,,
2020-02-13,71.29620361328125,0.0002932929259886752,0.0016325275022093244,-5.3288054894018444e-05,0.008176154232049315,0.0026171359619971564,0.002399511872415829,71.36740112304688,71.27217025756836,,0.9990023805176418,1.0003372053303,1.0013361577897006,49.36578435887629,-0.0003886281939422311,71.29620361328125,2020,,,0.09466250000000001,0.052825,71.30381592835812,,,,,,,,
